reference_model,attribution_scale,sample_id,feature_name,reference_absolute_rank,reference_signed_attribution,reference_absolute_attribution,reference_is_top_five
logistic_regression,DoS log-odds,pilot_192,RETRANSMITTED_IN_BYTES,33,-0.0112346499819,0.0112346499819,False
logistic_regression,DoS log-odds,pilot_192,SRC_TO_DST_IAT_MAX,34,0.00649509953552,0.00649509953552,False
logistic_regression,DoS log-odds,pilot_192,RETRANSMITTED_OUT_PKTS,35,-0.00590075326587,0.00590075326587,False
logistic_regression,DoS log-odds,pilot_192,SRC_TO_DST_IAT_STDDEV,36,-0.00509235678253,0.00509235678253,False
logistic_regression,DoS log-odds,pilot_192,NUM_PKTS_128_TO_256_BYTES,37,-0.00320637749766,0.00320637749766,False
logistic_regression,DoS log-odds,pilot_192,NUM_PKTS_512_TO_1024_BYTES,38,-0.000906858234057,0.000906858234057,False
logistic_regression,DoS log-odds,pilot_192,IN_BYTES,39,-0.000733112185668,0.000733112185668,False
logistic_regression,DoS log-odds,pilot_192,OUT_BYTES,40,0.000694754322504,0.000694754322504,False
logistic_regression,DoS log-odds,pilot_192,RETRANSMITTED_OUT_BYTES,41,0.000681860041791,0.000681860041791,False
logistic_regression,DoS log-odds,pilot_192,NUM_PKTS_1024_TO_1514_BYTES,42,-0.000430649018093,0.000430649018093,False
logistic_regression,DoS log-odds,pilot_192,L4_SRC_PORT,43,0,0,False
logistic_regression,DoS log-odds,pilot_192,L4_DST_PORT,44,0,0,False
logistic_regression,DoS log-odds,pilot_192,SRC_TO_DST_IAT_MIN,45,0,0,False
logistic_regression,DoS log-odds,pilot_192,DST_TO_SRC_IAT_MIN,46,0,0,False
logistic_regression,DoS log-odds,pilot_193,MAX_TTL,1,1.3336141307,1.3336141307,True
logistic_regression,DoS log-odds,pilot_193,MIN_TTL,2,1.33055043732,1.33055043732,True
logistic_regression,DoS log-odds,pilot_193,SERVER_TCP_FLAGS,3,1.0892091615,1.0892091615,True
logistic_regression,DoS log-odds,pilot_193,DST_TO_SRC_IAT_AVG,4,0.638183272036,0.638183272036,True
logistic_regression,DoS log-odds,pilot_193,DST_TO_SRC_AVG_THROUGHPUT,5,0.275494819066,0.275494819066,True
logistic_regression,DoS log-odds,pilot_193,MIN_IP_PKT_LEN,6,0.232374672979,0.232374672979,False
logistic_regression,DoS log-odds,pilot_193,PROTOCOL,7,0.149038899244,0.149038899244,False
logistic_regression,DoS log-odds,pilot_193,TCP_FLAGS,8,0.11404186016,0.11404186016,False
logistic_regression,DoS log-odds,pilot_193,SRC_TO_DST_AVG_THROUGHPUT,9,0.109677624741,0.109677624741,False
logistic_regression,DoS log-odds,pilot_193,TCP_WIN_MAX_OUT,10,0.107735061033,0.107735061033,False
logistic_regression,DoS log-odds,pilot_193,FTP_COMMAND_RET_CODE,11,0.0972892843372,0.0972892843372,False
logistic_regression,DoS log-odds,pilot_193,LONGEST_FLOW_PKT,12,0.0887955661149,0.0887955661149,False
logistic_regression,DoS log-odds,pilot_193,MAX_IP_PKT_LEN,13,0.0887955661149,0.0887955661149,False
logistic_regression,DoS log-odds,pilot_193,NUM_PKTS_UP_TO_128_BYTES,14,0.0668420796433,0.0668420796433,False
logistic_regression,DoS log-odds,pilot_193,DNS_QUERY_TYPE,15,0.0618723305133,0.0618723305133,False
logistic_regression,DoS log-odds,pilot_193,DST_TO_SRC_IAT_STDDEV,16,0.0536202753025,0.0536202753025,False
logistic_regression,DoS log-odds,pilot_193,IN_PKTS,17,0.0362255755981,0.0362255755981,False
logistic_regression,DoS log-odds,pilot_193,TCP_WIN_MAX_IN,18,-0.0244269140685,0.0244269140685,False
logistic_regression,DoS log-odds,pilot_193,L4_DST_PORT,19,0.022158531678,0.022158531678,False
logistic_regression,DoS log-odds,pilot_193,L7_PROTO,20,0.022158531678,0.022158531678,False
logistic_regression,DoS log-odds,pilot_193,RETRANSMITTED_IN_PKTS,21,0.0198643913754,0.0198643913754,False
logistic_regression,DoS log-odds,pilot_193,DNS_TTL_ANSWER,22,0.01842960932,0.01842960932,False
logistic_regression,DoS log-odds,pilot_193,CLIENT_TCP_FLAGS,23,0.0156664467893,0.0156664467893,False
logistic_regression,DoS log-odds,pilot_193,DURATION_IN,24,-0.0141509163977,0.0141509163977,False
logistic_regression,DoS log-odds,pilot_193,NUM_PKTS_128_TO_256_BYTES,25,0.0140954230926,0.0140954230926,False
logistic_regression,DoS log-odds,pilot_193,FLOW_DURATION_MILLISECONDS,26,-0.0132926437681,0.0132926437681,False
logistic_regression,DoS log-odds,pilot_193,NUM_PKTS_512_TO_1024_BYTES,27,-0.0127843719069,0.0127843719069,False
logistic_regression,DoS log-odds,pilot_193,DST_TO_SRC_IAT_MAX,28,-0.0109067221646,0.0109067221646,False
logistic_regression,DoS log-odds,pilot_193,SHORTEST_FLOW_PKT,29,-0.0107791757633,0.0107791757633,False
logistic_regression,DoS log-odds,pilot_193,SRC_TO_DST_IAT_AVG,30,-0.00900310922476,0.00900310922476,False
logistic_regression,DoS log-odds,pilot_193,NUM_PKTS_1024_TO_1514_BYTES,31,-0.00871456593522,0.00871456593522,False
logistic_regression,DoS log-odds,pilot_193,NUM_PKTS_256_TO_512_BYTES,32,-0.00785708317116,0.00785708317116,False
logistic_regression,DoS log-odds,pilot_193,RETRANSMITTED_OUT_BYTES,33,-0.00777416087433,0.00777416087433,False
logistic_regression,DoS log-odds,pilot_193,OUT_BYTES,34,-0.00773653605973,0.00773653605973,False
logistic_regression,DoS log-odds,pilot_193,DURATION_OUT,35,-0.00719574510519,0.00719574510519,False
logistic_regression,DoS log-odds,pilot_193,RETRANSMITTED_OUT_PKTS,36,-0.00713536778196,0.00713536778196,False
logistic_regression,DoS log-odds,pilot_193,OUT_PKTS,37,-0.00540256206701,0.00540256206701,False
logistic_regression,DoS log-odds,pilot_193,RETRANSMITTED_IN_BYTES,38,-0.00428315803558,0.00428315803558,False
logistic_regression,DoS log-odds,pilot_193,SRC_TO_DST_IAT_MAX,39,0.00366195058281,0.00366195058281,False
logistic_regression,DoS log-odds,pilot_193,ICMP_TYPE,40,0.00281244451122,0.00281244451122,False
logistic_regression,DoS log-odds,pilot_193,ICMP_IPV4_TYPE,41,0.00281244451122,0.00281244451122,False
logistic_regression,DoS log-odds,pilot_193,IN_BYTES,42,-0.00218580294955,0.00218580294955,False
logistic_regression,DoS log-odds,pilot_193,SRC_TO_DST_IAT_STDDEV,43,-0.00124150710785,0.00124150710785,False
logistic_regression,DoS log-odds,pilot_193,L4_SRC_PORT,44,0,0,False
logistic_regression,DoS log-odds,pilot_193,SRC_TO_DST_IAT_MIN,45,0,0,False
logistic_regression,DoS log-odds,pilot_193,DST_TO_SRC_IAT_MIN,46,0,0,False
logistic_regression,DoS log-odds,pilot_194,DURATION_OUT,1,1.46257942665,1.46257942665,True
logistic_regression,DoS log-odds,pilot_194,MAX_TTL,2,1.2594221428,1.2594221428,True
logistic_regression,DoS log-odds,pilot_194,MIN_TTL,3,1.25663524544,1.25663524544,True
logistic_regression,DoS log-odds,pilot_194,SERVER_TCP_FLAGS,4,0.883609608894,0.883609608894,True
logistic_regression,DoS log-odds,pilot_194,DST_TO_SRC_IAT_AVG,5,0.671171224836,0.671171224836,True
logistic_regression,DoS log-odds,pilot_194,FLOW_DURATION_MILLISECONDS,6,0.474731598438,0.474731598438,False
logistic_regression,DoS log-odds,pilot_194,DURATION_IN,7,0.449982045885,0.449982045885,False
logistic_regression,DoS log-odds,pilot_194,DST_TO_SRC_IAT_STDDEV,8,0.387508238594,0.387508238594,False
logistic_regression,DoS log-odds,pilot_194,NUM_PKTS_256_TO_512_BYTES,9,-0.222105510079,0.222105510079,False
logistic_regression,DoS log-odds,pilot_194,DST_TO_SRC_AVG_THROUGHPUT,10,0.208447694157,0.208447694157,False
logistic_regression,DoS log-odds,pilot_194,TCP_FLAGS,11,0.174687431109,0.174687431109,False
logistic_regression,DoS log-odds,pilot_194,MIN_IP_PKT_LEN,12,0.157185428617,0.157185428617,False
logistic_regression,DoS log-odds,pilot_194,FTP_COMMAND_RET_CODE,13,0.141511281788,0.141511281788,False
logistic_regression,DoS log-odds,pilot_194,TCP_WIN_MAX_OUT,14,0.12227272707,0.12227272707,False
logistic_regression,DoS log-odds,pilot_194,RETRANSMITTED_IN_PKTS,15,-0.121151574556,0.121151574556,False
logistic_regression,DoS log-odds,pilot_194,PROTOCOL,16,0.109439772543,0.109439772543,False
logistic_regression,DoS log-odds,pilot_194,LONGEST_FLOW_PKT,17,0.100626185578,0.100626185578,False
logistic_regression,DoS log-odds,pilot_194,MAX_IP_PKT_LEN,18,0.100626185578,0.100626185578,False
logistic_regression,DoS log-odds,pilot_194,DNS_QUERY_TYPE,19,0.0689460564706,0.0689460564706,False
logistic_regression,DoS log-odds,pilot_194,CLIENT_TCP_FLAGS,20,0.0639110679787,0.0639110679787,False
logistic_regression,DoS log-odds,pilot_194,DST_TO_SRC_IAT_MAX,21,-0.0617990509536,0.0617990509536,False
logistic_regression,DoS log-odds,pilot_194,SHORTEST_FLOW_PKT,22,-0.0569471757424,0.0569471757424,False
logistic_regression,DoS log-odds,pilot_194,NUM_PKTS_128_TO_256_BYTES,23,0.0550913951871,0.0550913951871,False
logistic_regression,DoS log-odds,pilot_194,IN_PKTS,24,-0.0430439751974,0.0430439751974,False
logistic_regression,DoS log-odds,pilot_194,SRC_TO_DST_AVG_THROUGHPUT,25,0.0249003415567,0.0249003415567,False
logistic_regression,DoS log-odds,pilot_194,DNS_TTL_ANSWER,26,0.0219349443407,0.0219349443407,False
logistic_regression,DoS log-odds,pilot_194,SRC_TO_DST_IAT_AVG,27,0.0179060341055,0.0179060341055,False
logistic_regression,DoS log-odds,pilot_194,SRC_TO_DST_IAT_MAX,28,-0.0119619252405,0.0119619252405,False
logistic_regression,DoS log-odds,pilot_194,TCP_WIN_MAX_IN,29,-0.011131571834,0.011131571834,False
logistic_regression,DoS log-odds,pilot_194,OUT_PKTS,30,-0.00760474354053,0.00760474354053,False
logistic_regression,DoS log-odds,pilot_194,NUM_PKTS_UP_TO_128_BYTES,31,-0.00537842729717,0.00537842729717,False
logistic_regression,DoS log-odds,pilot_194,SRC_TO_DST_IAT_STDDEV,32,0.00524671026322,0.00524671026322,False
logistic_regression,DoS log-odds,pilot_194,OUT_BYTES,33,0.00361687006686,0.00361687006686,False
logistic_regression,DoS log-odds,pilot_194,RETRANSMITTED_OUT_BYTES,34,0.00318395902304,0.00318395902304,False
logistic_regression,DoS log-odds,pilot_194,RETRANSMITTED_IN_BYTES,35,-0.00250030469742,0.00250030469742,False
logistic_regression,DoS log-odds,pilot_194,NUM_PKTS_1024_TO_1514_BYTES,36,-0.00144394082537,0.00144394082537,False
logistic_regression,DoS log-odds,pilot_194,NUM_PKTS_512_TO_1024_BYTES,37,-0.000906858234057,0.000906858234057,False
logistic_regression,DoS log-odds,pilot_194,IN_BYTES,38,-0.000313995285969,0.000313995285969,False
logistic_regression,DoS log-odds,pilot_194,RETRANSMITTED_OUT_PKTS,39,9.3662750252e-05,9.3662750252e-05,False
logistic_regression,DoS log-odds,pilot_194,L4_SRC_PORT,40,0,0,False
logistic_regression,DoS log-odds,pilot_194,L4_DST_PORT,41,0,0,False
logistic_regression,DoS log-odds,pilot_194,L7_PROTO,42,0,0,False
logistic_regression,DoS log-odds,pilot_194,ICMP_TYPE,43,0,0,False
logistic_regression,DoS log-odds,pilot_194,ICMP_IPV4_TYPE,44,0,0,False
logistic_regression,DoS log-odds,pilot_194,SRC_TO_DST_IAT_MIN,45,0,0,False
logistic_regression,DoS log-odds,pilot_194,DST_TO_SRC_IAT_MIN,46,0,0,False
logistic_regression,DoS log-odds,pilot_195,MAX_TTL,1,1.24753516442,1.24753516442,True
logistic_regression,DoS log-odds,pilot_195,MIN_TTL,2,1.24572426524,1.24572426524,True
logistic_regression,DoS log-odds,pilot_195,SERVER_TCP_FLAGS,3,1.06974816291,1.06974816291,True
logistic_regression,DoS log-odds,pilot_195,MIN_IP_PKT_LEN,4,0.313005610342,0.313005610342,True
logistic_regression,DoS log-odds,pilot_195,DST_TO_SRC_AVG_THROUGHPUT,5,0.26623439343,0.26623439343,True
logistic_regression,DoS log-odds,pilot_195,PROTOCOL,6,0.160254337263,0.160254337263,False
logistic_regression,DoS log-odds,pilot_195,TCP_FLAGS,7,0.153522978217,0.153522978217,False
logistic_regression,DoS log-odds,pilot_195,FTP_COMMAND_RET_CODE,8,0.131849914707,0.131849914707,False
logistic_regression,DoS log-odds,pilot_195,LONGEST_FLOW_PKT,9,0.122592541494,0.122592541494,False
logistic_regression,DoS log-odds,pilot_195,MAX_IP_PKT_LEN,10,0.122592541494,0.122592541494,False
logistic_regression,DoS log-odds,pilot_195,DNS_QUERY_TYPE,11,0.100407717627,0.100407717627,False
logistic_regression,DoS log-odds,pilot_195,TCP_WIN_MAX_OUT,12,0.0830706678531,0.0830706678531,False
logistic_regression,DoS log-odds,pilot_195,SRC_TO_DST_AVG_THROUGHPUT,13,0.0828471219234,0.0828471219234,False
logistic_regression,DoS log-odds,pilot_195,DST_TO_SRC_IAT_AVG,14,0.0748304620321,0.0748304620321,False
logistic_regression,DoS log-odds,pilot_195,CLIENT_TCP_FLAGS,15,0.061273701552,0.061273701552,False
logistic_regression,DoS log-odds,pilot_195,SHORTEST_FLOW_PKT,16,-0.0398297679888,0.0398297679888,False
logistic_regression,DoS log-odds,pilot_195,DST_TO_SRC_IAT_STDDEV,17,0.0394351475591,0.0394351475591,False
logistic_regression,DoS log-odds,pilot_195,NUM_PKTS_UP_TO_128_BYTES,18,0.0285729319687,0.0285729319687,False
logistic_regression,DoS log-odds,pilot_195,L4_DST_PORT,19,0.0265581575031,0.0265581575031,False
logistic_regression,DoS log-odds,pilot_195,L7_PROTO,20,0.0265581575031,0.0265581575031,False
logistic_regression,DoS log-odds,pilot_195,IN_PKTS,21,0.0247328937758,0.0247328937758,False
logistic_regression,DoS log-odds,pilot_195,DNS_TTL_ANSWER,22,0.0235849939136,0.0235849939136,False
logistic_regression,DoS log-odds,pilot_195,TCP_WIN_MAX_IN,23,-0.0187545374308,0.0187545374308,False
logistic_regression,DoS log-odds,pilot_195,DST_TO_SRC_IAT_MAX,24,-0.0150640610301,0.0150640610301,False
logistic_regression,DoS log-odds,pilot_195,NUM_PKTS_128_TO_256_BYTES,25,-0.0136063133124,0.0136063133124,False
logistic_regression,DoS log-odds,pilot_195,NUM_PKTS_256_TO_512_BYTES,26,-0.0130381235432,0.0130381235432,False
logistic_regression,DoS log-odds,pilot_195,RETRANSMITTED_IN_PKTS,27,0.0116628901079,0.0116628901079,False
logistic_regression,DoS log-odds,pilot_195,NUM_PKTS_1024_TO_1514_BYTES,28,-0.00911223526374,0.00911223526374,False
logistic_regression,DoS log-odds,pilot_195,NUM_PKTS_512_TO_1024_BYTES,29,0.00888321501475,0.00888321501475,False
logistic_regression,DoS log-odds,pilot_195,SRC_TO_DST_IAT_AVG,30,-0.00803574895855,0.00803574895855,False
logistic_regression,DoS log-odds,pilot_195,RETRANSMITTED_OUT_BYTES,31,-0.00794756694088,0.00794756694088,False
logistic_regression,DoS log-odds,pilot_195,OUT_BYTES,32,-0.00790597969095,0.00790597969095,False
logistic_regression,DoS log-odds,pilot_195,FLOW_DURATION_MILLISECONDS,33,-0.00702958536865,0.00702958536865,False
logistic_regression,DoS log-odds,pilot_195,RETRANSMITTED_OUT_PKTS,34,-0.00663696684626,0.00663696684626,False
logistic_regression,DoS log-odds,pilot_195,DURATION_IN,35,-0.00616072780555,0.00616072780555,False
logistic_regression,DoS log-odds,pilot_195,OUT_PKTS,36,-0.00492104591475,0.00492104591475,False
logistic_regression,DoS log-odds,pilot_195,SRC_TO_DST_IAT_STDDEV,37,-0.00364565685123,0.00364565685123,False
logistic_regression,DoS log-odds,pilot_195,RETRANSMITTED_IN_BYTES,38,-0.00325391242332,0.00325391242332,False
logistic_regression,DoS log-odds,pilot_195,DURATION_OUT,39,-0.00155040147205,0.00155040147205,False
logistic_regression,DoS log-odds,pilot_195,IN_BYTES,40,-0.00117053910621,0.00117053910621,False
logistic_regression,DoS log-odds,pilot_195,SRC_TO_DST_IAT_MAX,41,0.000764627880664,0.000764627880664,False
logistic_regression,DoS log-odds,pilot_195,L4_SRC_PORT,42,0,0,False
logistic_regression,DoS log-odds,pilot_195,ICMP_TYPE,43,0,0,False
logistic_regression,DoS log-odds,pilot_195,ICMP_IPV4_TYPE,44,0,0,False
logistic_regression,DoS log-odds,pilot_195,SRC_TO_DST_IAT_MIN,45,0,0,False
logistic_regression,DoS log-odds,pilot_195,DST_TO_SRC_IAT_MIN,46,0,0,False
logistic_regression,DoS log-odds,pilot_196,MIN_IP_PKT_LEN,1,4.7871165444,4.7871165444,True
logistic_regression,DoS log-odds,pilot_196,MIN_TTL,2,1.25445948306,1.25445948306,True
logistic_regression,DoS log-odds,pilot_196,MAX_TTL,3,1.24764148541,1.24764148541,True
logistic_regression,DoS log-odds,pilot_196,TCP_WIN_MAX_IN,4,-0.365609813,0.365609813,True
logistic_regression,DoS log-odds,pilot_196,TCP_WIN_MAX_OUT,5,-0.349882550911,0.349882550911,True
logistic_regression,DoS log-odds,pilot_196,DST_TO_SRC_AVG_THROUGHPUT,6,0.294115435879,0.294115435879,False
logistic_regression,DoS log-odds,pilot_196,DST_TO_SRC_IAT_AVG,7,-0.210795497622,0.210795497622,False
logistic_regression,DoS log-odds,pilot_196,LONGEST_FLOW_PKT,8,0.146559729029,0.146559729029,False
logistic_regression,DoS log-odds,pilot_196,MAX_IP_PKT_LEN,9,0.146559729029,0.146559729029,False
logistic_regression,DoS log-odds,pilot_196,FTP_COMMAND_RET_CODE,10,0.118746371637,0.118746371637,False
logistic_regression,DoS log-odds,pilot_196,DST_TO_SRC_IAT_STDDEV,11,-0.115901042473,0.115901042473,False
logistic_regression,DoS log-odds,pilot_196,SERVER_TCP_FLAGS,12,-0.112256860622,0.112256860622,False
logistic_regression,DoS log-odds,pilot_196,ICMP_TYPE,13,-0.112256860622,0.112256860622,False
logistic_regression,DoS log-odds,pilot_196,ICMP_IPV4_TYPE,14,-0.112256860622,0.112256860622,False
logistic_regression,DoS log-odds,pilot_196,PROTOCOL,15,-0.11223939485,0.11223939485,False
logistic_regression,DoS log-odds,pilot_196,TCP_FLAGS,16,-0.11223939485,0.11223939485,False
logistic_regression,DoS log-odds,pilot_196,CLIENT_TCP_FLAGS,17,-0.11223939485,0.11223939485,False
logistic_regression,DoS log-odds,pilot_196,NUM_PKTS_UP_TO_128_BYTES,18,0.105024052744,0.105024052744,False
logistic_regression,DoS log-odds,pilot_196,DNS_QUERY_TYPE,19,0.0975268683606,0.0975268683606,False
logistic_regression,DoS log-odds,pilot_196,SRC_TO_DST_IAT_AVG,20,-0.0928807020159,0.0928807020159,False
logistic_regression,DoS log-odds,pilot_196,IN_PKTS,21,0.0587207984319,0.0587207984319,False
logistic_regression,DoS log-odds,pilot_196,RETRANSMITTED_IN_PKTS,22,0.0342072370588,0.0342072370588,False
logistic_regression,DoS log-odds,pilot_196,FLOW_DURATION_MILLISECONDS,23,-0.0291610632382,0.0291610632382,False
logistic_regression,DoS log-odds,pilot_196,SRC_TO_DST_IAT_STDDEV,24,-0.029096959549,0.029096959549,False
logistic_regression,DoS log-odds,pilot_196,DURATION_IN,25,-0.027348336835,0.027348336835,False
logistic_regression,DoS log-odds,pilot_196,DURATION_OUT,26,-0.0196811030462,0.0196811030462,False
logistic_regression,DoS log-odds,pilot_196,SHORTEST_FLOW_PKT,27,-0.016693904479,0.016693904479,False
logistic_regression,DoS log-odds,pilot_196,DNS_TTL_ANSWER,28,0.0163696742312,0.0163696742312,False
logistic_regression,DoS log-odds,pilot_196,NUM_PKTS_256_TO_512_BYTES,29,-0.0125051500725,0.0125051500725,False
logistic_regression,DoS log-odds,pilot_196,NUM_PKTS_128_TO_256_BYTES,30,-0.0108225004002,0.0108225004002,False
logistic_regression,DoS log-odds,pilot_196,L4_DST_PORT,31,0.00836650837089,0.00836650837089,False
logistic_regression,DoS log-odds,pilot_196,NUM_PKTS_1024_TO_1514_BYTES,32,-0.00787524107082,0.00787524107082,False
logistic_regression,DoS log-odds,pilot_196,RETRANSMITTED_OUT_BYTES,33,-0.00688697030907,0.00688697030907,False
logistic_regression,DoS log-odds,pilot_196,OUT_BYTES,34,-0.00685672994134,0.00685672994134,False
logistic_regression,DoS log-odds,pilot_196,RETRANSMITTED_OUT_PKTS,35,-0.00622953877899,0.00622953877899,False
logistic_regression,DoS log-odds,pilot_196,RETRANSMITTED_IN_BYTES,36,-0.00570807480228,0.00570807480228,False
logistic_regression,DoS log-odds,pilot_196,OUT_PKTS,37,-0.00450441721881,0.00450441721881,False
logistic_regression,DoS log-odds,pilot_196,NUM_PKTS_512_TO_1024_BYTES,38,-0.00362411407156,0.00362411407156,False
logistic_regression,DoS log-odds,pilot_196,IN_BYTES,39,-0.00284289615201,0.00284289615201,False
logistic_regression,DoS log-odds,pilot_196,SRC_TO_DST_AVG_THROUGHPUT,40,0.00169800085213,0.00169800085213,False
logistic_regression,DoS log-odds,pilot_196,SRC_TO_DST_IAT_MAX,41,0.00131304166208,0.00131304166208,False
logistic_regression,DoS log-odds,pilot_196,DST_TO_SRC_IAT_MAX,42,-0.000914890844718,0.000914890844718,False
logistic_regression,DoS log-odds,pilot_196,L4_SRC_PORT,43,0,0,False
logistic_regression,DoS log-odds,pilot_196,L7_PROTO,44,0,0,False
logistic_regression,DoS log-odds,pilot_196,SRC_TO_DST_IAT_MIN,45,0,0,False
logistic_regression,DoS log-odds,pilot_196,DST_TO_SRC_IAT_MIN,46,0,0,False
logistic_regression,DoS log-odds,pilot_197,MAX_TTL,1,1.24753516442,1.24753516442,True
logistic_regression,DoS log-odds,pilot_197,MIN_TTL,2,1.24572426524,1.24572426524,True
logistic_regression,DoS log-odds,pilot_197,SERVER_TCP_FLAGS,3,1.06974816291,1.06974816291,True
logistic_regression,DoS log-odds,pilot_197,DST_TO_SRC_IAT_AVG,4,0.575105475805,0.575105475805,True
logistic_regression,DoS log-odds,pilot_197,DST_TO_SRC_IAT_STDDEV,5,0.339049193639,0.339049193639,True
logistic_regression,DoS log-odds,pilot_197,MIN_IP_PKT_LEN,6,0.313005610342,0.313005610342,False
logistic_regression,DoS log-odds,pilot_197,DST_TO_SRC_AVG_THROUGHPUT,7,0.267116010466,0.267116010466,False
logistic_regression,DoS log-odds,pilot_197,PROTOCOL,8,0.160254337263,0.160254337263,False
logistic_regression,DoS log-odds,pilot_197,TCP_FLAGS,9,0.153522978217,0.153522978217,False
logistic_regression,DoS log-odds,pilot_197,FTP_COMMAND_RET_CODE,10,0.131849914707,0.131849914707,False
logistic_regression,DoS log-odds,pilot_197,LONGEST_FLOW_PKT,11,0.114862229943,0.114862229943,False
logistic_regression,DoS log-odds,pilot_197,MAX_IP_PKT_LEN,12,0.114862229943,0.114862229943,False
logistic_regression,DoS log-odds,pilot_197,DNS_QUERY_TYPE,13,0.100407717627,0.100407717627,False
logistic_regression,DoS log-odds,pilot_197,TCP_WIN_MAX_OUT,14,0.0830706678531,0.0830706678531,False
logistic_regression,DoS log-odds,pilot_197,SRC_TO_DST_AVG_THROUGHPUT,15,0.0830028807863,0.0830028807863,False
logistic_regression,DoS log-odds,pilot_197,DST_TO_SRC_IAT_MAX,16,-0.0734332159593,0.0734332159593,False
logistic_regression,DoS log-odds,pilot_197,CLIENT_TCP_FLAGS,17,0.061273701552,0.061273701552,False
logistic_regression,DoS log-odds,pilot_197,NUM_PKTS_UP_TO_128_BYTES,18,0.0527616574448,0.0527616574448,False
logistic_regression,DoS log-odds,pilot_197,SHORTEST_FLOW_PKT,19,-0.0398297679888,0.0398297679888,False
logistic_regression,DoS log-odds,pilot_197,IN_PKTS,20,0.0292119690493,0.0292119690493,False
logistic_regression,DoS log-odds,pilot_197,L4_DST_PORT,21,0.0265581575031,0.0265581575031,False
logistic_regression,DoS log-odds,pilot_197,L7_PROTO,22,0.0265581575031,0.0265581575031,False
logistic_regression,DoS log-odds,pilot_197,DNS_TTL_ANSWER,23,0.0235849939136,0.0235849939136,False
logistic_regression,DoS log-odds,pilot_197,RETRANSMITTED_IN_PKTS,24,0.0214073413729,0.0214073413729,False
logistic_regression,DoS log-odds,pilot_197,TCP_WIN_MAX_IN,25,-0.0187545374308,0.0187545374308,False
logistic_regression,DoS log-odds,pilot_197,NUM_PKTS_128_TO_256_BYTES,26,-0.0136063133124,0.0136063133124,False
logistic_regression,DoS log-odds,pilot_197,NUM_PKTS_256_TO_512_BYTES,27,-0.0130381235432,0.0130381235432,False
logistic_regression,DoS log-odds,pilot_197,NUM_PKTS_1024_TO_1514_BYTES,28,-0.00911223526374,0.00911223526374,False
logistic_regression,DoS log-odds,pilot_197,NUM_PKTS_512_TO_1024_BYTES,29,0.00888321501475,0.00888321501475,False
logistic_regression,DoS log-odds,pilot_197,RETRANSMITTED_OUT_BYTES,30,-0.00798881485475,0.00798881485475,False
logistic_regression,DoS log-odds,pilot_197,OUT_BYTES,31,-0.00795293593036,0.00795293593036,False
logistic_regression,DoS log-odds,pilot_197,FLOW_DURATION_MILLISECONDS,32,-0.00780502978385,0.00780502978385,False
logistic_regression,DoS log-odds,pilot_197,RETRANSMITTED_OUT_PKTS,33,-0.00733894317771,0.00733894317771,False
logistic_regression,DoS log-odds,pilot_197,DURATION_IN,34,-0.00689472804673,0.00689472804673,False
logistic_regression,DoS log-odds,pilot_197,OUT_PKTS,35,-0.00556081787084,0.00556081787084,False
logistic_regression,DoS log-odds,pilot_197,DURATION_OUT,36,-0.00351588943282,0.00351588943282,False
logistic_regression,DoS log-odds,pilot_197,RETRANSMITTED_IN_BYTES,37,-0.00332488496026,0.00332488496026,False
logistic_regression,DoS log-odds,pilot_197,SRC_TO_DST_IAT_STDDEV,38,-0.00315186852454,0.00315186852454,False
logistic_regression,DoS log-odds,pilot_197,SRC_TO_DST_IAT_AVG,39,-0.00161309669196,0.00161309669196,False
logistic_regression,DoS log-odds,pilot_197,SRC_TO_DST_IAT_MAX,40,0.0012884049594,0.0012884049594,False
logistic_regression,DoS log-odds,pilot_197,IN_BYTES,41,-0.00119375401256,0.00119375401256,False
logistic_regression,DoS log-odds,pilot_197,L4_SRC_PORT,42,0,0,False
logistic_regression,DoS log-odds,pilot_197,ICMP_TYPE,43,0,0,False
logistic_regression,DoS log-odds,pilot_197,ICMP_IPV4_TYPE,44,0,0,False
logistic_regression,DoS log-odds,pilot_197,SRC_TO_DST_IAT_MIN,45,0,0,False
logistic_regression,DoS log-odds,pilot_197,DST_TO_SRC_IAT_MIN,46,0,0,False
logistic_regression,DoS log-odds,pilot_198,MAX_TTL,1,1.26484096363,1.26484096363,True
logistic_regression,DoS log-odds,pilot_198,MIN_TTL,2,1.26191100265,1.26191100265,True
logistic_regression,DoS log-odds,pilot_198,SERVER_TCP_FLAGS,3,1.14165055288,1.14165055288,True
logistic_regression,DoS log-odds,pilot_198,LONGEST_FLOW_PKT,4,0.250561598367,0.250561598367,True
logistic_regression,DoS log-odds,pilot_198,MAX_IP_PKT_LEN,5,0.250561598367,0.250561598367,True
logistic_regression,DoS log-odds,pilot_198,DST_TO_SRC_AVG_THROUGHPUT,6,0.249707278183,0.249707278183,False
logistic_regression,DoS log-odds,pilot_198,FTP_COMMAND_RET_CODE,7,0.206445271329,0.206445271329,False
logistic_regression,DoS log-odds,pilot_198,MIN_IP_PKT_LEN,8,0.160955323889,0.160955323889,False
logistic_regression,DoS log-odds,pilot_198,TCP_FLAGS,9,0.142077836137,0.142077836137,False
logistic_regression,DoS log-odds,pilot_198,PROTOCOL,10,0.127122680599,0.127122680599,False
